id,SGBH,DMSM1,SGDD,SGFSSJ
1004,3.10114E+15,死亡事故,铁山路进铁通路南约300米,2015/4/21 16:35
1005,3.10116E+15,死亡事故,洲海路华东路西南约3米,2015/4/15 19:13
1006,3.10102E+15,伤人事故,复兴中路陕西南路西约0米,2015/4/25 17:58
1007,3.1011E+15,死亡事故,长阳路出舟山路东约5米,2015/4/25 7:20
1008,3.10115E+15,死亡事故,杨高北路港城路东约1米,2015/4/8 10:58
1009,3.10117E+15,伤人事故,泗砖路进长施公路南约150米,2015/4/11 23:57
1010,3.10116E+15,死亡事故,浦明路商城路东北约5米,2015/4/29 19:31
1011,3.10115E+15,死亡事故,高科西路出杨高南路北约200米,2015/3/13 21:24
1012,3.10118E+15,死亡事故,白石公路进新胜路西约600米,2015/4/6 15:32
1013,3.10102E+15,死亡事故,鲁班路出南塘浜路南约250米,2015/4/18 21:07
