id,SGBH,DMSM1,SGDD,SGFSSJ
980,3101155201500143,死亡事故,其他路老港镇二灶港路日新13组,2015-4-27 12:30:00
981,3101130201500071,伤人事故,罗北路沪太公路东约1米,2015-4-5 9:15:00
982,3101103201500006,死亡事故,国伟路出闸殷路东约200米,2015-3-16 8:05:00
983,3101139201500078,死亡事故,富锦路江杨北路南约5米,2015-4-13 23:26:00
984,3101047201500017,财产损失事故,康健路习勤路东约5米,2015-4-30 11:02:00
985,3101151201500036,死亡事故,迎宾高速西侧迎宾高速北侧唐黄上匝道前约2米,2015-1-29 12:30:00
986,3101158201500144,死亡事故,金海路出川沙路西约50米,2015-4-27 23:11:00
987,3101156201500149,死亡事故,川展路南六公路东约1米,2015-4-30 15:43:00
988,3101129201500057,伤人事故,莲花南路金都路北约5米,2015-4-13 7:37:00
989,3101173201500089,伤人事故,大叶公路进济众路东约10米,2015-4-15 11:40:00
990,3101012201500012,死亡事故,西藏南路大林路东约0米,2015-4-24 22:07:00
991,3101049201500016,伤人事故,龙吴路出景联路(西)北约200米,2015-4-24 11:11:00
992,3101155201500118,死亡事故,成山路华鹏路西北约3米,2015-4-9 23:31:00
993,3101010201500007,死亡事故,金陵东路出广西南路西约30米,2015-3-30 9:50:00
994,3101158201500045,死亡事故,台儿庄路出长岛路南约200米,2015-2-2 19:50:00
995,3101139201500014,死亡事故,月罗公路进罗东路西约100米,2015-1-28 18:44:00
996,3101186201500096,死亡事故,华青路进新达路南约20米,2015-4-13 21:23:00
997,3101137201500080,伤人事故,市一东路进潘泾路西约250米,2015-4-13 19:15:00
998,3101169201500028,死亡事故,金山大道进杭州湾大道东约1米,2015-4-9 0:01:00
999,3101139201500067,伤人事故,富锦路潘泾路东约1米,2015-4-3 6:50:00
1000,3101138201500096,伤人事故,沪太支路进守仁桥街西约300米,2015-4-28 10:09:00
1001,3102300201500043,死亡事故,草港公路出永前二号路西约20米,2015-4-13 12:15:00
1002,3101175201500085,伤人事故,塔闵公路出松卫北路西约300米,2015-4-8 18:55:00
1003,3101079201500037,死亡事故,延长西路进宜川路东约60米,2015-4-19 19:05:00
1004,3101139201500088,死亡事故,铁山路进铁通路南约300米,2015-4-21 16:35:00
1005,3101155201500127,死亡事故,洲海路华东路西南约3米,2015-4-15 19:13:00
1006,3101019201500013,伤人事故,复兴中路陕西南路西约0米,2015-4-25 17:58:00
1007,3101097201500016,死亡事故,长阳路出舟山路东约5米,2015-4-25 7:20:00
1008,3101153201500115,死亡事故,杨高北路港城路东约1米,2015-4-8 10:58:00
1009,3101171201500095,伤人事故,泗砖路进长施公路南约150米,2015-4-11 23:57:00
1010,3101155201500148,死亡事故,浦明路商城路东北约5米,2015-4-29 19:31:00
1011,3101151201500081,死亡事故,高科西路出杨高南路北约200米,2015-3-13 21:24:00
1012,3101184201500088,死亡事故,白石公路进新胜路西约600米,2015-4-6 15:32:00
1013,3101017201500010,死亡事故,鲁班路出南塘浜路南约250米,2015-4-18 21:07:00
