XLID,ZDID,SZGJFX,ZDMC,SOURCE_LON,SOURCE_LAT
60053,499B0001,1,周家宅,121.658,31.0122
60053,499B0002,1,王桥敬老院,121.658,31.0175
60053,4A9B0001,1,王桥村,121.658,31.0211
60053,4C9B0001,1,五灶港,121.658,31.0256
60053,4C9A000F,1,牌楼东路众安路,121.654,31.0281
60053,4C990003,1,牌楼东路,121.65,31.0291
60053,4C990002,1,新场镇政府,121.648,31.032
60053,4B970004,1,军民新村,121.639,31.027
60053,4A98000D,1,工农新村,121.64,31.0232
60053,4A980001,1,石笋中学,121.641,31.0207
60053,49980004,1,新环南路新奉公路,121.639,31.0169
60053,4997000D,1,新环西路新环南路,121.636,31.0179
60053,4A970010,1,新环西路笋心路,121.637,31.0201
60054,5EA40001,0,六灶镇社区卫生中心,121.709,31.1124
60054,5EA30001,0,六灶新镇,121.703,31.1112
60054,5FA30000,0,新华,121.7,31.112
60054,60A20002,0,六灶,121.696,31.1206
60054,61A20000,0,民义,121.692,31.129
60054,64A10000,0,陈桥,121.689,31.1434
60054,67A10000,0,东新,121.688,31.1568
60054,6CA10018,0,华夏二路川周公路,121.688,31.1755
60054,6DA0000C,0,华夏二路润川路,121.686,31.1785
60054,6DA0000B,0,绣川路华夏二路,121.687,31.1814
60054,6FA10008,0,妙境路川环南路,121.689,31.1854
60054,6FA10006,0,川环南路妙境路,121.69,31.1875
60054,6FA10022,0,川环南路川沙路,121.692,31.1882
60054,6FA1001E,0,艳阳路翔川路,121.693,31.1868
60054,6FA1001E,1,艳阳路翔川路,121.693,31.1868
60054,6EA10006,1,绣川路妙境路,121.69,31.1829
60054,6EA00001,1,绣川路华夏二路,121.686,31.1812
60054,6DA0000D,1,华夏二路润川路,121.686,31.1776
60054,6CA10019,1,华夏二路川周公路,121.688,31.1741
60054,67A10001,1,东新,121.688,31.1569
60054,64A10001,1,陈桥,121.689,31.1435
60054,61A20001,1,民义,121.692,31.1283
60054,60A20003,1,六灶,121.696,31.1211
60054,5EA30002,1,六灶新镇,121.702,31.111
60054,5EA40001,1,六灶镇社区卫生中心,121.709,31.1123
60055,84920012,0,源华路双桥路,121.609,31.2846
60055,84910006,0,金高路巨峰路,121.606,31.281
60055,83910001,0,金高路乐园路,121.606,31.2777
60055,82910001,0,金高路佳京路,121.605,31.2733
60055,8292000C,0,永宁路佳京路,121.609,31.272
60055,81920003,0,佳乐路永业路,121.61,31.2709
60055,81920001,0,永业路佳虹路,121.609,31.2678
60055,81910003,0,佳林路金高路,121.605,31.27
60055,82900003,0,凌河路杨高北路,121.599,31.2745
60055,838F0001,0,五莲路凌河路,121.594,31.2769
60055,828E0000,0,五莲路东陆路,121.591,31.2743
60055,828D0001,0,五莲路荷泽路,121.586,31.2721
60055,828C0001,0,五莲路兰城路,121.581,31.2725
60055,828C0000,0,五莲路莱阳路,121.578,31.2759
60055,828A0000,0,浦东大道五莲路,121.572,31.2747
60055,828A0001,0,浦东大道八号桥,121.57,31.2712
60055,8189000E,0,浦东大道金桥路,121.565,31.2675
60055,7E860000,0,浦东大道德平路,121.55,31.2564
60055,7D85000E,0,昌邑路罗山路,121.545,31.2527
60055,7C840013,0,昌邑路苗圃路,121.538,31.2488
60055,7C830010,0,昌邑路民生路,121.533,31.2474
60055,7C82000B,0,昌邑路桃林路,121.529,31.2462
60055,7B81000F,0,昌邑路源深路,121.521,31.2442
60055,7B7F000D,0,昌邑路东方路,121.514,31.2439
60055,7B7E0015,0,银城路日照路,121.509,31.2443
60055,7B7E0016,0,浦东南路东城路,121.505,31.2425
60055,7A7D0000,0,陆家嘴地铁站,121.498,31.2401
60055,7A7D0000,1,陆家嘴地铁站,121.498,31.2401
60055,7A7C0001,1,陆家嘴环路名商路,121.496,31.2391
60055,7A7D0010,1,花园石桥路东泰路,121.501,31.2365
60055,7A7E0001,1,世纪大道浦东南路,121.507,31.2365
60055,7B7E0004,1,浦东南路东城路,121.506,31.2413
60055,7B7F000E,1,银城路日照路,121.511,31.2438
60055,7B800006,1,昌邑路东方路,121.518,31.2437
60055,7C82000C,1,昌邑路源深路,121.524,31.2449
60055,7C830011,1,昌邑路桃林路,121.531,31.2468
60055,7C830012,1,昌邑路民生路,121.534,31.2475
60055,7D84000C,1,昌邑路苗圃路,121.54,31.2499
60055,7D860013,1,浦东大道罗山路,121.547,31.2521
60055,7F870000,1,浦东大道德平路,121.553,31.2586
60055,81890001,1,浦东大道金桥路,121.565,31.2675
60055,828A0002,1,浦东大道八号桥,121.57,31.2712
60055,828B0002,1,浦东大道五莲路,121.572,31.2757
60055,838B0002,1,五莲路莱阳路,121.577,31.2768
60055,828C0002,1,五莲路兰城路,121.581,31.2723
60055,828D0000,1,五莲路荷泽路,121.585,31.2716
60055,828E0001,1,五莲路东陆路,121.591,31.2739
60055,838F0000,1,五莲路凌河路,121.594,31.2766
60055,82900002,1,凌河路杨高北路,121.599,31.2744
60055,81910002,1,佳林路金高路,121.605,31.2697
60055,81920015,1,永业路佳虹路,121.61,31.2681
60055,81920002,1,佳乐路永业路,121.61,31.2711
60055,82910010,1,佳京路永宁路,121.608,31.2727
60055,82910000,1,金高路佳京路,121.606,31.273
60055,83910000,1,金高路乐园路,121.606,31.2788
60055,84910007,1,金高路巨峰路,121.606,31.2806
60055,84920012,1,源华路双桥路,121.609,31.2846
60095,6D81000C,0,华鹏路成山路,121.521,31.1788
60095,6D81000D,0,成山路华鹏路,121.522,31.1784
60095,6D830004,0,成山路锦尊路,121.531,31.1806
60095,6D840000,0,成山路锦绣路,121.536,31.1816
60095,6E840017,0,锦绣路成山路,121.538,31.1826
60095,6F840000,0,锦绣路北艾路,121.537,31.1873
60095,6F830001,0,高科西路锦绣路,121.535,31.1898
60095,6F830015,0,下南路华绣路,121.53,31.1873
60095,6E820000,0,北艾路下南路,121.531,31.185
60095,6E810001,0,"北艾路锦尊路 ",121.523,31.183
60095,6D80000E,0,华鹏路北艾路,121.519,31.1812
60095,6D81000E,0,华鹏路成山路,121.521,31.1789
60095,6D81000E,1,华鹏路成山路,121.521,31.1789
60095,6D81000C,1,华鹏路成山路,121.521,31.1788
60098,797D0014,0,东昌路渡口,121.5,31.2325
60098,7A7D0010,0,花园石桥路东泰路,121.501,31.2364
60098,7A7D0001,0,东泰路世纪大道,121.502,31.2376
60098,7A7E0001,0,世纪大道浦东南路,121.508,31.2361
60098,797F0000,0,浦东南路东昌路,121.51,31.234
60098,797F0019,0,南泉北路世纪大道,121.513,31.2339
60098,797F001B,0,世纪大道乳山路,121.511,31.2354
60098,7A7E0011,0,陆家嘴环路世纪大道,121.505,31.2366
60098,797D0015,0,东泰路陆家嘴环路,121.502,31.2354
60098,7A7D0011,0,花园石桥路银城中路,121.498,31.2367
60098,797D0017,0,东昌路渡口,121.5,31.2323
60098,797D0017,1,东昌路渡口,121.5,31.2323
60098,797D0014,1,东昌路渡口,121.5,31.2323
60099,7C7D0001,0,泰东路渡口,121.504,31.2442
60099,7B7D0012,0,金洲街银城中路,121.502,31.2425
60099,7B7E0013,0,东城路金洲街,121.504,31.2414
60099,7A7E0012,0,浦东南路浦东大道,121.507,31.239
60099,797F0000,0,浦东南路东昌路,121.51,31.2341
60099,797F0019,0,南泉北路世纪大道,121.513,31.2333
60099,7A7F0016,0,世纪大道浦东南路,121.51,31.236
60099,7A7E0002,0,浦东南路浦东大道,121.507,31.2388
60099,7B7E0004,0,浦东南路东城路,121.506,31.2409
60099,7B7E0014,0,东城路金洲街,121.505,31.2411
60099,7B7D0015,0,金洲街银城中路,121.504,31.2421
60099,7C7D000E,0,泰东路渡口,121.504,31.2442
60099,7C7D000E,1,泰东路渡口,121.504,31.2442
60099,7C7D0001,1,泰东路渡口,121.504,31.2442
60108,6EA70000,0,凌空路迎宾大道联络道,121.721,31.1837
60108,70A50000,0,华洲路太平村,121.713,31.1934
60108,70A40003,0,川环南路曙光路,121.706,31.1916
60108,70A30004,0,川环南路川黄路,121.703,31.1911
60108,70A30008,0,川环南路保健路,121.7,31.1904
60108,6FA20006,0,川环南路川沙路,121.697,31.1896
60108,6FA1001E,0,华戴路川环南路,121.693,31.1874
60108,6FA1001E,1,华戴路川环南路,121.693,31.1866
60108,6FA20007,1,川环南路川沙路,121.697,31.1896
60108,6FA30002,1,川环南路保健路,121.7,31.1901
60108,70A30005,1,川环南路川黄路,121.702,31.1908
60108,70A40004,1,川环南路曙光路,121.706,31.1917
60108,70A50001,1,华洲路太平村,121.713,31.1934
60108,6EA70000,1,凌空路迎宾大道联络道,121.721,31.1836
61048,717D0016,0,雪野路沂南路,121.501,31.1982
61048,717D0017,0,世博村路沂南路,121.502,31.1993
61048,717D0018,0,世博村路华丰路,121.502,31.1968
61048,707E0000,0,华丰路临沂路,121.503,31.1942
61048,6F7E001C,0,高科西路东明路,121.505,31.1877
61048,717D0019,0,雪野路沂南路,121.501,31.1983
61048,717D0019,1,雪野路沂南路,121.501,31.1986
61048,717D0016,1,雪野路沂南路,121.501,31.1987
61049,717D0016,0,雪野路沂南路,121.501,31.1986
61049,717D0017,0,世博村路沂南路,121.502,31.1992
61049,717D0018,0,世博村路华丰路,121.502,31.1968
61049,707D001A,0,雪野路华丰路,121.5,31.1941
61049,6E7B0018,0,雪野路上南路,121.491,31.184
61049,6D7B0002,0,浦东南路上南路,121.491,31.1807
61049,6D7B0002,1,浦东南路上南路,121.491,31.1807
61049,6E7C0001,1,浦东南路洪山路,121.494,31.1822
61049,707D001B,1,雪野路华丰路,121.5,31.1944
61049,717D0016,1,雪野路沂南路,121.501,31.1986
70005,63820015,0,秀沿西路,121.527,31.1325
70005,6283000B,0,秀沿西路康颂路,121.531,31.1315
70005,63830016,0,秀沿西路杨高南路,121.535,31.1324
70005,66820003,0,永泰路环林东路,121.526,31.1461
70005,65810001,0,东明路永泰路,121.52,31.1465
70005,6780001F,0,尚博路东明路,121.515,31.151
70005,667F0019,0,尚博路云台路,121.512,31.1492
70005,667F001A,0,云台路尚博路,121.51,31.1492
70005,677F001A,0,华夏西路云台路,121.511,31.1512
70005,677F001A,1,华夏西路云台路,121.511,31.1516
70005,6780001C,1,东明路华夏西路,121.516,31.1522
70005,66810005,1,东明路永泰路,121.52,31.1476
70005,66820002,1,永泰路环林东路,121.525,31.146
70005,63830017,1,秀沿西路杨高南路,121.534,31.1323
70005,63830015,1,秀沿西路康颂路,121.531,31.132
70005,63820015,1,秀沿西路,121.527,31.1325
70010,64760001,0,三林渡口,121.461,31.1402
70010,6476000D,0,石灰厂,121.463,31.1385
70010,63770005,0,沿江路外环路,121.467,31.134
70010,63770001,0,新春村,121.471,31.1329
70010,65770002,0,楼下桥,121.47,31.1378
70010,65770006,0,久丰村,121.47,31.1405
70010,65770000,0,林昌中学,121.47,31.1437
70010,66790000,0,归泾村,121.48,31.1466
70010,667A0002,0,上浦路济阳路,121.485,31.1469
70010,667B0003,0,上浦路长清路,121.488,31.1475
70010,667B001E,0,长清路上浦路,121.491,31.1451
70010,657B001C,0,长清路凌兆路,121.492,31.1428
70010,657B001C,1,长清路凌兆路,121.492,31.1431
70010,667B0007,1,长清路上浦路,121.492,31.1449
70010,667B0002,1,上浦路长清路,121.489,31.1478
70010,667A0001,1,上浦路济阳路,121.485,31.1469
70010,66790001,1,归泾村,121.48,31.1467
70010,65770001,1,林昌中学,121.47,31.1436
70010,65770005,1,久丰村,121.47,31.1402
70010,65770003,1,楼下桥,121.47,31.1382
70010,63770002,1,新春村,121.471,31.1327
70010,63770004,1,沿江路外环路,121.467,31.1342
70010,6476000E,1,石灰厂,121.463,31.1385
70010,64760001,1,三林渡口,121.461,31.1402
70036,698A0017,0,御水路京浦路,121.571,31.1588
70036,6989001B,0,御桥路御青路,121.567,31.1603
70036,68880017,0,御桥路沪南路,121.559,31.1585
70036,69870015,0,康杉路御北路,121.555,31.1593
70036,69870015,1,康杉路御北路,121.555,31.1596
70036,69880017,1,御北路沪南路,121.558,31.1611
70036,69890019,1,御桥路御青路,121.565,31.1601
70036,698A0017,1,御水路京浦路,121.571,31.159
70043,6E780015,0,塘子泾路国展路,121.476,31.1815
70043,6E770015,0,上钢路博成路,121.471,31.1851
70043,6F770016,0,世博大道上钢路,121.472,31.1867
70043,6F780017,0,世博大道塘子泾路,121.474,31.1872
70043,6F780018,0,世博大道（西班牙馆）,121.477,31.1876
70043,6F790016,0,世博大道长清北路,121.481,31.1877
70043,6F7A0019,0,世博大道世博馆路,121.484,31.1877
70043,6F7B0015,0,上南路博成路,121.489,31.1868
70043,6E7B0017,0,上南路国展路,121.489,31.1838
70043,6E7A0016,0,雪野二路周家渡路,121.487,31.1821
70043,6E790016,0,雪野二路长清北路,121.48,31.1814
70043,6E780016,0,塘子泾路国展路,121.476,31.1814
70043,6E780016,1,塘子泾路国展路,121.476,31.1815
70043,6E790017,1,雪野二路长清北路,121.48,31.1815
70043,6E7A0017,1,雪野二路周家渡路,121.487,31.1822
70043,6E7B0016,1,上南路国展路,121.489,31.1838
70043,6F7B0018,1,上南路博成路,121.488,31.188
70043,6F7A0018,1,世博大道世博馆路,121.483,31.1877
70043,6F790015,1,世博大道长清北路,121.48,31.1876
70043,6F780019,1,世博大道（西班牙馆）,121.478,31.1874
70043,6F780016,1,世博大道塘子泾路,121.473,31.187
70043,6E770019,1,上钢路博成路,121.471,31.185
70043,6E780015,1,塘子泾路国展路,121.476,31.1816
80002,4DB20000,0,镇社区卫生服务中心,121.779,31.0337
80002,4CB20000,0,观海路幸新路,121.779,31.03
80002,4BB2000B,0,黄路中学,121.779,31.0264
80002,4BB10002,0,振欣路汇民路,121.775,31.0268
80002,4AB10000,0,团结,121.771,31.023
80002,48B0000B,0,四墩,121.771,31.0166
80002,47B00000,0,邬家路,121.77,31.0091
80002,47B0000D,0,川治路川南奉公路,121.77,31.0052
80002,46B2000B,0,同德8组,121.777,31.0049
80002,46B3000B,0,同治村中心卫生室,121.781,31.0047
80002,46B5000B,0,同治村委会,121.792,31.0014
80002,46B5000C,0,川治支路顾家宅路,121.793,31.0026
80002,46B6000B,0,爱民路谈店路,121.801,31.0031
80002,46B8000B,0,双店村委会,121.812,31.0008
80002,46B8000B,1,双店村委会,121.812,31.0007
80002,46B6000C,1,爱民路谈店路,121.801,31.0032
80002,46B5000D,1,川治支路顾家宅路,121.793,31.0026
80002,46B5000E,1,同治村委会,121.792,31.0014
80002,46B3000C,1,同治村中心卫生室,121.782,31.0048
80002,46B2000C,1,同德8组,121.778,31.0049
80002,47B0000E,1,川南奉公路川治路,121.769,31.0058
80002,47B00001,1,邬家路,121.77,31.009
80002,48B0000B,1,四墩,121.771,31.0166
80002,4AB10001,1,团结,121.772,31.0228
80002,4BB10003,1,振欣路汇民路,121.775,31.0268
80002,4BB2000C,1,黄路中学,121.778,31.0264
80002,4CB20001,1,观海路幸新路,121.779,31.03
80002,4DB20000,1,镇社区卫生服务中心,121.779,31.0338
80101,51A2000C,0,野生动物园地铁站,121.695,31.0523
80101,51A4000C,0,航三路（施桥）,121.703,31.0521
80101,50A5000C,0,南六公路人民西路,121.71,31.0501
80101,4FA50001,0,南六公路（枫丹白露）,121.71,31.0451
80101,4EA50003,0,薛家宅,121.713,31.0394
80101,4EA7000D,0,园中路沪南公路,121.721,31.0389
80101,4DA7000D,0,园中路汇成路,121.721,31.0359
80101,4CA7000B,0,园中路宣黄公路,121.721,31.0308
80101,4BA70001,0,园中路园顺路,121.721,31.0253
80101,4AA7000B,0,园中路园通路,121.721,31.0208
80101,49A7000B,0,园中路园迪路,121.721,31.0177
80101,48A7000B,0,园中路大治河,121.722,31.0133
80101,48A7000B,1,园中路大治河,121.722,31.0134
80101,49A7000C,1,园中路园迪路,121.722,31.0178
80101,4AA7000C,1,园中路园通路,121.722,31.0205
80101,4BA70002,1,园中路园顺路,121.722,31.0249
80101,4CA7000C,1,园中路宣黄公路,121.722,31.0305
80101,4DA7000E,1,园中路汇成路,121.721,31.0359
80101,4EA7000E,1,园中路沪南公路,121.721,31.0386
80101,4EA50000,1,薛家宅,121.711,31.0396
80101,4FA50000,1,南六公路（枫丹白露）,121.71,31.0464
80101,50A5000B,1,南六公路人民西路,121.71,31.0497
80101,51A4000B,1,航三路（施桥）,121.701,31.0524
80101,51A2000C,1,野生动物园地铁站,121.695,31.0523
80102,4C8A000B,0,航头路航达路,121.57,31.0317
80102,4C8B000D,0,航梅路（海鑫苑）,121.575,31.031
80102,4C8B0002,0,航梅路航定路（长达佳苑）,121.575,31.029
80102,4C8C0006,0,航定路航鹤路（古鹤小区）,121.582,31.0286
80102,4B8D0005,0,航鹤路闸航公路,121.583,31.025
80102,4B8D0000,0,航南公路航鹤路,121.585,31.024
80102,4C8F0000,0,航头,121.594,31.0297
80102,4D8F000D,0,航头路(海州桃花园）,121.597,31.037
80102,4E91000B,0,航吉路航头路,121.604,31.0385
80102,4E91000B,1,航吉路航头路,121.604,31.0384
80102,4E8F000D,1,航头路(海州桃花园）,121.596,31.0369
80102,4D8F0001,1,施能,121.593,31.0352
80102,4C8F0001,1,航头,121.594,31.0297
80102,4B8D0001,1,航南公路航鹤路,121.584,31.024
80102,4B8D0003,1,航鹤路闸航公路,121.583,31.0247
80102,4C8C0004,1,航定路航鹤路（古鹤小区）,121.581,31.0287
80102,4C8B0001,1,航梅路航定路（长达佳苑）,121.575,31.0286
80102,4C8B000E,1,航梅路（海鑫苑）,121.575,31.0316
80102,4C8A000B,1,航头路航达路,121.57,31.0319
80103,4C8A000B,0,航头路航达路,121.57,31.0317
80103,4D8B000D,0,航梅路航头路,121.575,31.0334
80103,4E8B0001,0,航梅路（商贸）,121.575,31.039
80103,508B0001,0,航梅路航三公路（中华园）,121.574,31.0467
80103,518B0001,0,下沙西街航梅路（绿洲千岛）,121.575,31.0518
80103,518C0002,0,航鹤路下沙西街（鹤鸣小区）,121.579,31.0529
80103,528C0001,0,航鹤路鹤立西路（梅园小区）,121.579,31.0559
80103,528D0001,0,鹤立西路航鹤路,121.581,31.0573
80103,518D0000,0,下沙,121.585,31.0545
80103,508E000C,0,航头卫生中心,121.589,31.0464
80103,4F8E0000,0,大中窑,121.59,31.0434
80103,4E8E0000,0,航头农工商大卖场,121.592,31.0388
80103,4E8E0000,1,航头农工商大卖场,121.592,31.0386
80103,4F8E0001,1,大中窑,121.591,31.0426
80103,508E000B,1,航头卫生中心,121.589,31.0463
80103,518D0001,1,下沙,121.585,31.0551
80103,528D0002,1,鹤立西路航鹤路,121.58,31.0572
80103,528C0005,1,航鹤路鹤立西路（梅园小区）,121.578,31.0562
80103,518C0003,1,航鹤路下沙西街（鹤鸣小区）,121.579,31.0531
80103,518B0002,1,下沙西街航梅路（绿洲千岛）,121.575,31.0518
80103,508B0002,1,航梅路航三公路（中华园）,121.574,31.047
80103,4E8B0003,1,航梅路（商贸）,121.574,31.0403
80103,4D8B000E,1,航梅路航头路,121.575,31.0337
80103,4C8A000B,1,航头路航达路,121.57,31.0319
80104,4C8A000B,0,航头路航达路,121.57,31.0317
80104,4D8B000F,0,航头路航梅路,121.577,31.0327
80104,4D8D0002,0,航头路航鹤路,121.585,31.0341
80104,4D8E0001,0,航头路（东方夏威夷）,121.589,31.0352
80104,4D8E0011,0,航头路沪南公路,121.592,31.0359
80104,4D8F000D,0,航头路（海州桃花园）,121.597,31.0369
80104,4E91000C,0,航头路航都路,121.605,31.0378
80104,4D91000B,0,航都路航川路,121.607,31.0328
80104,4C910003,0,福善村村委,121.607,31.0285
80104,4A910001,0,果园村倪桥,121.607,31.0212
80104,4891000B,0,航都南路（华南陵园）,121.607,31.0144
80104,49910001,0,海桥村村委,121.606,31.0129
80104,4791000E,0,航都南路海丰路,121.606,31.0088
80104,4791000F,0,海桥路航都南路,121.607,31.0061
80104,4692000B,0,海桥6组,121.611,31.0052
80104,4693000B,0,海桥路海桥中路,121.615,31.0044
80104,4693000B,1,海桥路海桥中路,121.616,31.0044
80104,4792000B,1,海桥6组,121.611,31.0052
80104,47910010,1,海桥路航都南路,121.607,31.0061
80104,47910011,1,航都南路海丰路,121.606,31.0087
80104,49910003,1,海桥村村委,121.607,31.0129
80104,4891000C,1,航都南路（华南陵园）,121.607,31.0144
80104,4A910003,1,果园村倪桥,121.607,31.0212
80104,4C910005,1,福善村村委,121.607,31.0282
80104,4C910010,1,航都路航川路,121.607,31.0323
80104,4E91000D,1,航头路航都路,121.606,31.0379
80104,4E8F000D,1,航头路（海州桃花园）,121.596,31.0369
80104,4D8E0012,1,航头路沪南公路,121.592,31.036
80104,4D8E0006,1,航头路（东方夏威夷）,121.589,31.0353
80104,4D8D0001,1,航头路航鹤路,121.583,31.034
80104,4D8B0010,1,航头路航梅路,121.576,31.0326
80104,4C8A000B,1,航头路航达路,121.57,31.0319
80105,4E8E0000,0,航头农工商大卖场,121.592,31.0388
80105,4D8E0012,0,航头路沪南公路,121.592,31.036
80105,4D8E0006,0,航头路（东方夏威夷）,121.589,31.0353
80105,4D8D0001,0,航头路航鹤路,121.584,31.034
80105,4C8C0001,0,航头文化中心,121.582,31.0294
80105,4B8D0005,0,航鹤路闸航公路,121.583,31.025
80105,4A8D0019,0,航南公路环镇南路,121.583,31.0208
80105,498C0001,0,航头养老院,121.581,31.0164
80105,498E0003,0,丰桥村村委,121.589,31.015
80105,488F000E,0,航塘公路龙丰路,121.595,31.0144
80105,488F0003,0,航塘公路,121.595,31.0099
80105,478F0003,0,丰桥檀香,121.597,31.0073
80105,47900003,0,海丰路（丰桥26组）,121.601,31.0082
80105,47910003,0,海丰路航都南路,121.604,31.0081
80105,47910003,1,海丰路航都南路,121.605,31.0082
80105,47900001,1,海丰路（丰桥26组）,121.601,31.0082
80105,478F0001,1,丰桥檀香,121.597,31.0074
80105,488F0001,1,航塘公路,121.595,31.01
80105,488F000F,1,航塘公路龙丰路,121.595,31.0141
80105,498E0001,1,丰桥村村委,121.589,31.0151
80105,498C0000,1,航头养老院,121.581,31.0166
80105,4A8D0001,1,航南公路环镇南路,121.583,31.0211
80105,4B8D0003,1,航鹤路闸航公路,121.583,31.0247
80105,4C8D0001,1,航头文化中心,121.583,31.0294
80105,4D8D0002,1,航头路航鹤路,121.585,31.0343
80105,4D8E0001,1,航头路（东方夏威夷）,121.59,31.0354
80105,4D8E0011,1,航头路沪南公路,121.592,31.036
80105,4E8E0000,1,航头农工商大卖场,121.592,31.0388
801401,53A90003,0,大川公路拱乐路（民乐大居）,121.731,31.0621
801401,51A9000F,0,大川公路人民西路,121.731,31.0525
801401,50A90001,0,大川公路西门路,121.731,31.0474
801401,4FA90001,0,旧盐港,121.733,31.0424
801401,4FAA0002,0,沪南公路听潮路,121.74,31.0422
801401,4FAB0001,0,城南（清漪园）,121.745,31.0424
801401,4FAD0016,0,南门,121.752,31.043
801401,4FAE000A,0,南团公路沪南公路,121.759,31.0432
801401,4EAE0003,0,南团公路迎熏路,121.759,31.0395
801401,4BAE0001,0,南团公路宣黄公路,121.759,31.0287
801401,49AE0002,0,大治河桥,121.759,31.0173
801401,46AD0002,0,东四灶港桥,121.759,31.0054
801401,45AD0001,0,南团公路,121.758,30.9976
801401,44AD0004,0,南团公路三宣公路,121.754,30.9915
801401,43AD0002,0,南团公路东大公路,121.752,30.9881
801401,41AC0002,0,爱家新城,121.747,30.9763
801401,3FAC0001,0,南团公路大泥公路,121.745,30.9734
801401,3EAB0000,0,南团公路南芦公路,121.742,30.9654
801401,3EA9000F,0,南芦公路永春南路,121.733,30.968
801401,3CA80002,0,新四平公路团南中路,121.726,30.9551
801401,38A8000B,0,四团小学,121.724,30.9406
801401,37A8000B,0,坎北路,121.726,30.9342
801401,34A9000B,0,桐桥,121.731,30.9235
801401,31AA000B,0,平庄东路新四平公路,121.734,30.9091
801401,31AD000C,0,平庄东路邵厂路,121.753,30.9095
801401,31AE000B,0,彭平公路新杨公路,121.759,30.91
801401,31B2000B,0,学士,121.776,30.9101
801401,31B30001,0,彭平公路海学路,121.785,30.9104
801401,31B50000,0,彭镇,121.793,30.9082
801401,30B5000C,0,彭镇学校,121.793,30.9024
801401,2FB60001,0,彩云路（云树欣居）,121.8,30.9009
801401,2FB70001,0,彩云路（云松景庭）,121.803,30.9009
801401,2FB8000E,0,彩云路（云松翠庭）,121.807,30.9009
801401,2FB80001,0,彩云路（云帆苑）,121.811,30.9009
801401,2FB90010,0,泥城路（云锦苑）,121.817,30.8987
801401,2FBA0002,0,泥城幼儿园,121.82,30.9002
801401,30BA000C,0,泥城社区中心,121.82,30.9035
801401,30BA000C,1,泥城社区中心,121.82,30.9035
801401,2FBA0001,1,泥城幼儿园,121.821,30.9004
801401,2FB9000F,1,泥城路（云锦苑）,121.818,30.8988
801401,2FB80003,1,彩云路（云帆苑）,121.811,30.901
801401,2FB8000F,1,彩云路（云松翠庭）,121.807,30.901
801401,2FB70002,1,彩云路（云松景庭）,121.803,30.901
801401,2FB60002,1,彩云路（云树欣居）,121.799,30.901
801401,30B5000D,1,彭镇学校,121.793,30.9018
801401,31B50001,1,彭镇,121.793,30.9089
801401,32B30001,1,彭平公路海学路,121.785,30.9105
801401,31B2000C,1,学士,121.776,30.9101
801401,31AE000C,1,彭平公路新杨公路,121.759,30.9101
801401,31AD000D,1,平庄东路邵厂路,121.753,30.9096
801401,31A9000B,1,新四平公路平庄东路,121.733,30.9098
801401,34A9000C,1,桐桥,121.731,30.9234
801401,37A8000C,1,坎北路,121.726,30.9353
801401,38A8000C,1,四团小学,121.725,30.9406
801401,3CA80001,1,新四平公路团南中路,121.726,30.9554
801401,3EA9000E,1,南芦公路永春南路,121.733,30.9682
801401,3EAB0001,1,南团公路南芦公路,121.742,30.9652
801401,3FAC0002,1,南团公路大泥公路,121.745,30.9729
801401,41AC0001,1,爱家新城,121.747,30.9764
801401,43AD0001,1,南团公路东大公路,121.752,30.9879
801401,44AE000B,1,南团公路三宣公路,121.755,30.9929
801401,45AD0002,1,南团公路,121.759,30.9996
801401,46AD0001,1,东四灶港桥,121.759,31.0061
801401,49AE0001,1,大治河桥,121.759,31.0185
801401,4BAE0002,1,南团公路宣黄公路,121.759,31.0296
801401,4EAE0001,1,南团公路迎熏路,121.76,31.039
801401,4FAE000B,1,南团公路沪南公路,121.76,31.0417
801401,4FAC0000,1,南门,121.751,31.0431
801401,4FAB0000,1,城南（清漪园）,121.745,31.0425
801401,4FAA0003,1,沪南公路听潮路,121.739,31.0425
801401,4FA90000,1,旧盐港,121.733,31.0426
801401,50A90002,1,大川公路西门路,121.731,31.0465
801401,51A90006,1,大川公路人民西路,121.731,31.052
801401,53A90003,1,大川公路拱乐路（民乐大居）,121.731,31.0619
801402,547E000C,0,联达路浦星公路（沈杜公路地铁站）,121.508,31.0646
801402,54810012,0,沈杜公路三鲁公路,121.522,31.0653
801402,58A40003,0,中路,121.706,31.0848
801402,57A4000B,0,五星村,121.708,31.0786
801402,55A50003,0,三灶,121.71,31.071
801402,56A70001,0,光明村,121.723,31.0725
801402,55A90001,0,大川公路下盐公路,121.731,31.072
801402,53A9000C,0,大川公路拱乐路（民乐大居）,121.731,31.0634
801402,53A9000C,1,大川公路拱乐路（民乐大居）,121.731,31.0637
801402,56A80001,1,下盐公路大川公路,121.73,31.0733
801402,56A70002,1,光明村,121.722,31.0728
801402,55A50001,1,三灶,121.709,31.0718
801402,57A4000C,1,五星村,121.708,31.0791
801402,58A40002,1,中路,121.707,31.085
801402,54810013,1,沈杜公路三鲁公路,121.522,31.0654
801402,547E000C,1,联达路浦星公路（沈杜公路地铁站）,121.508,31.0645
80201,52AE0002,0,惠南地铁站,121.758,31.056
80201,51AE0002,0,南祝路人民东路,121.758,31.0522
80201,51AE0006,0,人民东路梅花路,121.757,31.0514
80201,51AD0001,0,人民东路三八路,121.755,31.0511
80201,51AD0006,0,人民东路新华路,121.752,31.0508
